formula,target
Ba4 Ca1 Cu6 Hg2 O16,-1.474142086
Ca2 Ni4 O8,-1.465610978
Mo1 O2,-1.496004424
Mg4 W4 O8,-1.492881274
Al1 W1 O3,-1.469000266
Ca2 Ni3 O8,-1.480589796
Al2 Mo6 Se4 Cl2 O16,-1.481868739
Zn4 Cu2 Sb2 O12,-1.493605611
Zn4 Mo4 O10,-1.472461149
Zn4 Ni2 Sb2 O12,-1.479627132
Ca2 Cu4 O8,-1.468389197
Zn2 W4 O10,-1.487110129
Zn4 Sn8 O16,-1.495844049
Zn6 Cu6 Sb12 O42,-1.48135777
Y4 Zn2 Se8,-1.511115881
Zn6 H6 C6 O24,-1.503588564
Zr1 N1,-1.501789711
Na12 Ni8 Ge12 O48,-1.508544379
Cd1 Sn1 O3,-1.516763541
Y2 N2,-1.523112266
Zr2 N2,-1.530796986
Th2 H1 N3,-1.517672816
La6 Si12 N22,-1.529110395
Sr8 Li4 Si8 N16 O2,-1.507742059
Sr2 Cu1 C1 N2 O2,-1.523285492
Co6 H6 C6 O24,-1.505978517
Ti2 Ni1 S4,-1.525799207
Ti2 Co1 S4,-1.509092224
Li2 Zr4 N6,-1.529635647
Y6 Si12 N22,-1.522570489
Ba2 Hf2 N4,-1.532714049
Rb1 Os1 O3,-1.534920532
Zn2 Bi4 O8,-1.536183901
Ca6 Cu6 Bi12 O42,-1.504053262
Mg4 Cu8 O16,-1.505821155
Mn6 As8 O32,-1.510009223
Ca4 Cu8 O16,-1.530665498
Mg2 Te4 O14,-1.509751395
Zn8 Bi16 O40,-1.525058257
Sb4 As8 O28,-1.532269436
Mg8 Co8 Bi16 O56,-1.509174269
Mn8 Zn8 Bi8 O40,-1.508107011
Mg8 Fe16 Co8 O56,-1.510854917
Mn4 As8 O28,-1.531252712
Zn2 Sb4 O10,-1.526108488
Mg1 Fe4 Cu3 O12,-1.500975731
Mg2 Co8 O12,-1.525324793
Mg1 Bi4 O8,-1.50878338
Mg4 Cu4 Bi4 O20,-1.522054422
Ca4 Ag4 Bi4 O20,-1.522354652
Mn12 Zn4 O28,-1.509476792
Ba1 Mg1 W4 O8,-1.511002289
Zn2 Bi4 O8,-1.519902555
Y2 V4 S8,-1.501821809
Y1 Cu3 Bi4 O12,-1.518768664
Li3 Co4 O8,-1.518536208
Y1 Co4 Cu3 O12,-1.501728613
Mg2 Co9 O13,-1.524851402
Zn4 Sn4 O8,-1.521156446
Ba2 Tl2 Zn2 Cu3 O10,-1.506573372
Zn4 Sb4 O10,-1.519465766
Sb8 O12,-1.506007638
Zn2 Bi4 O8,-1.500793314
Zn2 W4 O8,-1.529132359
Zn4 Fe4 O8,-1.517629672
Zn2 Sn4 O8,-1.500607801
Zn4 Bi8 O16,-1.511121229
Mg2 Fe8 O18,-1.504032104
Ba2 Bi8 O14,-1.533402645
Ba2 Al2 Ni8 O14,-1.53108579
Cs1 I1,-1.515998173
Sr1 Te1,-1.50619464
Zr2 Cl2,-1.519655702
Na3 Cl2,-1.516559392
Tm2 Se4,-1.503326296
Eu2 B1 Br1 N2,-1.516968827
Eu1 Ag1 O3,-1.511698314
Er2 Se4,-1.515410759
Sn4 O4,-1.518278438
Re1 Tc1 Sn2 O6,-1.509730115
Cs2 Hg1 Pd1 Cl6,-1.514869293
Bi4 O6,-1.508822583
Ti12 N16,-1.514121811
Ti12 N16,-1.533023752
Ce4 Se8,-1.531096387
Ce2 Se4,-1.509429657
Ce4 Se8,-1.518758207
Ce3 Se6,-1.526274508
Ce6 Se12,-1.507207997
Mg1 O2,-1.505931454
Ga1 Ag1 O2,-1.511368533
Tl1 In1 O2,-1.504836465
Sr2 La2 I10,-1.52670809
Tl8 S4 O12,-1.511441395
La4 Sb4 Se4,-1.502623495
Ga2 Au2 O4,-1.515889351
Rb2 U1 Br4 O4,-1.5065954
Ba2 Er2 Ag2 Se6,-1.53249483
Eu4 As4 S4,-1.501250599
Fe1 S2 O9,-1.508393123
Y4 Cd2 Se8,-1.522590404
Yb2 Ga4 S8,-1.511817647
Eu2 Ga4 S8,-1.506187033
Ba5 In4 Te4 S7,-1.52149772
Ga4 Cu4 O8,-1.532867021
Ga4 Ag4 O8,-1.527607547
As2 Pb4 Cl4 O6,-1.500904957
Cs4 Rh2 Cl10 O2,-1.531552277
Rb4 Mo2 S2 O8,-1.502139377
Hf2 S2 O14,-1.519033688
Na3 Sc1 Br6,-1.509286249
Rb2 Nd1 Ag1 Br6,-1.531385101
Rb2 Pr1 Ag1 Br6,-1.527617123
Rb2 Ce1 Ag1 Br6,-1.511709093
K2 Y1 Ag1 Br6,-1.509813734
K2 Na1 Au1 Cl6,-1.50796248
Li3 Sb1 Cl6,-1.510385761
K2 Sc1 Tl1 Br6,-1.527135739
Rb2 Tl1 Cu1 Cl6,-1.524841162
K3 Au1 Cl6,-1.512350637
Rb2 Tl1 Ag1 Cl6,-1.529055741
Rb2 Ag1 As1 Cl6,-1.518912216
K2 Li1 Au1 Cl6,-1.521234424
Rb2 Bi1 Au1 Cl6,-1.525697609
Cs2 Y1 Cu1 Br6,-1.535793586
Cs2 Nd1 Cu1 Br6,-1.531303582
K2 Tl1 Cu1 Cl6,-1.511083567
K2 Tl1 Hg1 Cl6,-1.506775243
K2 Tl1 Ag1 Cl6,-1.503212538
K2 Hg1 Sb1 Cl6,-1.50571505
Cs3 Al1 Br6,-1.513819932
K2 Ga1 Au1 Cl6,-1.523902404
Cs2 Rb1 Al1 Br6,-1.520287153
Cs2 Cu1 As1 Cl6,-1.508417904
Cs2 Y1 Hg1 Br6,-1.520657599
Cs2 Hg1 As1 Cl6,-1.511083416
Cs2 Sb1 Au1 Cl6,-1.527440884
Cs2 K1 Al1 Br6,-1.532636726
Cs2 Pr1 Cu1 Br6,-1.528828757
Cs2 Sc1 Ag1 Br6,-1.522418554
Rb2 Sc1 In1 Br6,-1.526596307
Rb2 Li1 Au1 Cl6,-1.536291068
Rb3 Au1 Cl6,-1.508696071
Rb2 Na1 Au1 Cl6,-1.532503513
Li8 S4,-1.504941065
Ba2 Cu1 S2 Br2,-1.51507974
Sb16 Cl4 O22,-1.505415468
Na12 S12 O30,-1.514142976
Sr2 S6,-1.515703918
Na8 Fe2 O10,-1.528904595
Na12 Co8 O16,-1.515112118
Na14 Fe2 O9,-1.520159009
Li2 Cu4 C4 O14,-1.501900051
Li4 Cu8 C8 O28,-1.510089313
Li5 Cu5 Te2 O12,-1.516770088
Li4 Fe3 Ni3 O12,-1.505318783
Li3 Cu4 Sb1 O8,-1.50624464
Li8 Ni12 W4 O32,-1.529767731
Li8 Ni12 W4 O32,-1.532522621
Li4 Fe4 Co6 O20,-1.511439466
Co2 H16 S4 O24,-1.517495722
V6 O18,-1.523494986
V4 N4 O8 F8,-1.504273117
V4 Cu2 P4 O30,-1.513983039
Ti2 S10 Cl4 O12,-1.525267662
U4 Mo8 O48,-1.507157128
U4 Mo8 O48,-1.510581935
Si20 H20 O30,-1.523929659
Rb4 Zn8 P12 O56,-1.531888176
P4 Pb2 O16,-1.525855268
Pr4 C8 Br4 O28,-1.528886088
P2 H48 W24 C12 N6 O80,-1.511715298
Mg1 O2,-1.512391431
Mo4 O14,-1.509263657
Mo2 H8 O10,-1.500591286
Na8 Se8 O24,-1.515927848
K2 Co2 O4,-1.500795581
Li18 C18 O36,-1.526321065
H4 W4 O14,-1.52156279
Ga4 O8,-1.525176315
Fe4 Bi4 O12,-1.528868983
Fe4 H4 O8,-1.508745883
K4 Zn8 P8 O42,-1.508222366
Ge6 Pb6 O20,-1.516737685
K12 B28 Pt4 O80,-1.522319265
Eu8 Ga16 S32,-1.521593182
Ba2 Bi1 Sb1 O6,-1.500658473
Ca6 Mn2 S4 O34,-1.510584429
Ba4 Zn2 H12 O12,-1.501637298
Al2 O6,-1.503950542
Ga1 Sn1 O3,-1.53211706
Ho2 Br4,-1.504588263
K1 As1 O3,-1.529276747
Tc1 Sn1 O3,-1.513953936
Tl1 Tc1 O3,-1.518263972
U1 Ir1 O3,-1.532934069
Zr1 Ni1 O3,-1.508305923
K4 Re2 Cl10 O2,-1.535126407
V2 Ag4 As2 O12,-1.511738681
U4 Co2 S10,-1.517492221
K4 Hg2 S2 Cl4 O8,-1.511879306
Fe3 Pb1 S2 O14,-1.533294171
Cs4 Co4 O8,-1.503150987
Tb7 Mn1 Br12,-1.532287334
Cs2 Hf4 Br18,-1.533536966
Rb2 Hf4 Br18,-1.510959253
U7 Se12 O2,-1.503587796
P2 H12 N2 O8,-1.522346715
V6 N2 O16,-1.503612896
Mn8 Br4 O12,-1.521564083
Bi3 Te4 Cl5 O10,-1.529501097
Cu3 Bi2 P2 O14,-1.530637156
In4 Te4 Br4 O12,-1.513553907
Ba4 Ce4 Cu4 Se12,-1.506460112
Nd6 B6 N12,-1.530509906
Cs2 Os4 O18,-1.521818969
K2 Mn2 H6 C6 O12,-1.526676607
Fe2 Bi4 Se4 Cl6 O14,-1.517373037
Bi4 Te4 Se2 O20,-1.526440765
Be4 P4 N4 O16,-1.504248986
La12 Ir4 Br12,-1.52641007
Ce2 P4 N4 O16,-1.524219528
Hg8 P4 O16,-1.51792741
Cs4 Pb2 N4 Cl4 O12,-1.531686478
Li4 Ru8 O16,-1.519861217
Na2 Al2 Cr4 O20,-1.525922838
Mo6 N2 O18,-1.524313519
Sr2 Cu4 Se4 Cl4 O12,-1.535002976
U2 Mn1 P2 O22,-1.527490206
Tl8 Cr4 O16,-1.530466458
Mg8 Si4 S16,-1.511045937
Cs6 Er4 I18,-1.500787935
Nb8 V2 S16,-1.522706763
V4 Cu6 O18,-1.504737213
Mo8 H24 N4 O30,-1.521671389
Fe2 H8 C6 O16,-1.518302901
Sr4 Th4 P8 S32,-1.504121089
Na4 Cu10 Te2 S6 O38,-1.533030327
Mn6 P12 H24 O24,-1.504041218
Na4 Mn4 H12 C12 O24,-1.524139314
Ca12 B4 I12 N8,-1.513819316
H20 S8 N4 O28,-1.516228105
Ba8 Ge8 S24,-1.531474319
Be4 H48 S8 N8 O40,-1.535952384
Yb2 H24 Cl6 O12,-1.508579138
Co8 Te4 S4 O32,-1.535033551
V4 Cu9 Cl2 O18,-1.510599101
K12 Sn4 C28 O64,-1.503969362
Fe8 P4 N6 O16 F18,-1.533007434
U4 I8 O36,-1.511555382
Nb6 Cl12 O16,-1.526787987
Sb20 I4 O28,-1.529774738
Li8 C16 S16 N8 O40 F48,-1.519453118
Fe4 P4 O24,-1.521693898
K4 P8 Pt2 C2 S2 N2 O22,-1.533816554
Mg2 U4 P4 O44,-1.535115524
Gd12 In4 Se24,-1.534620958
As4 H20 C8 O8 F24,-1.51640126
Na12 Te2 P12 O60,-1.52591986
Mg2 Cr2 H44 O30,-1.510045726
Cs8 Hg8 Cl24,-1.527834163
Bi12 Se6 Br4 O28,-1.503304699
Cr2 H40 N4 O12 F10,-1.515007916
Na12 B2 Se10 O42,-1.522248825
V8 Cu16 H8 O40,-1.512817712
Zn4 H56 S4 O44,-1.52272962
Cd4 P8 H40 N8 O32,-1.505346504
Li4 P4 H16 C4 O12,-1.533847308
Na16 H112 C8 O80,-1.53069092
Cu4 Mo12 O44,-1.528899641
Ba4 As8 O20,-1.527929505
Mn10 As8 O40,-1.514290532
Rb4 Mn2 H24 Se4 O28,-1.521169255
Al8 Pb4 C8 O44,-1.515462531
U4 C8 O36,-1.503396696
Fe4 H56 S4 O44,-1.529402199
Sn15 Ru3 O14,-1.512406164
K4 Nd2 H8 N10 O34,-1.520418867
Sr8 Ni8 Ru40 O88,-1.535434844
Cd6 H28 S6 N4 O32,-1.506008831
Cs20 Fe4 O16,-1.510217325
Zn3 As2 H16 O16,-1.510372777
Mg12 C6 Cl6 O36,-1.5250088
Tl4 B20 O48,-1.517917548
K8 Te4 H40 O36,-1.530403534
Mn8 As8 O36,-1.502156865
Mg24 H48 C56 N4 O96,-1.509266636
Cs4 H96 Ir4 S8 O80,-1.519792591
Eu8 Se16 O64,-1.516306904
Fe6 Sb10 I6 O18,-1.51444829
Ba8 Fe4 Sb4 S20,-1.523061478
Al2 Pb6 S2 O22,-1.5313771
Sn16 P12 C4 N12 O48,-1.517223464
Rb4 Zr4 N12 O44,-1.502903849
Sn6 P4 N4 O20,-1.521625786
Mg4 H56 Se4 O44,-1.503888027
Na4 Mg2 S4 O24,-1.53505452
Si18 C16 N2 O38,-1.522907128
Zn4 P4 H20 O22,-1.507029517
Cu4 P4 N4 O20,-1.50267792
Li4 V4 Cu8 O24,-1.530408437
Ge6 Pb6 O20,-1.516110598
Fe12 P12 H48 C8 N8 O52 F8,-1.533587341
V8 P24 H48 O48,-1.528765513
Sr4 P12 H40 C12 N4 O36,-1.524689597
As4 H24 N8 F20,-1.503983177
Rb4 Fe8 Cu1 H6 Se16 O50,-1.523198986
U2 Mn2 S4 O30,-1.524287417
Ba8 Fe4 Bi4 S20,-1.535543024
Gd4 S6 O40,-1.507434887
Ir8 Cl8 O8 F48,-1.524180183
Mg4 W4 O24,-1.511901058
Co8 H8 C4 O20,-1.511934321
Cd2 Te2 Pb12 O20,-1.534685598
Sr8 Li4 Ta4 Al4 N16 O2,-1.508210509
Co18 Te10 Pb12 O60,-1.520988664
Tl6 Cr8 Ag2 O28,-1.516126221
Li8 H32 S8 N8 O40,-1.526873482
Ga8 Cu4 Se12 O40,-1.508760882
Mg8 P4 O32,-1.52917962
In8 Rh8 O24,-1.521689326
Gd16 C8 Cl12,-1.506841245
Co8 As4 O20,-1.5173983
Te4 As4 H4 O20,-1.531970827
H28 S8 N4 O32,-1.512341084
Fe4 P6 O26,-1.523205637
Cu12 Bi8 P8 O56,-1.527256751
Te20 Pb4 O44,-1.523718795
Mn6 P4 O28,-1.529760926
Ni1 Ag4 P6 O24,-1.512233235
Cr2 H40 N4 O12 F10,-1.513560019
Ge4 Se8 O24,-1.50329923
K4 Zr4 N12 O44,-1.505471236
Np4 P8 H36 C8 N4 O44,-1.508896847
Ni2 P2 H30 O22,-1.529663348
In10 Mo36 O56,-1.51946752
V4 Cu6 H12 O22,-1.529978848
Ba2 P6 H20 C6 N2 O18,-1.523760548
Rb8 Cd4 C8 Cl8 O20,-1.502231749
K6 U2 C10 O34,-1.501631451
Rb4 Os8 O36,-1.503493025
Ba4 H40 Ru4 Cl20 O22,-1.522687967
Na8 Cu4 P16 H72 N16 O60,-1.532509656
Fe4 H116 S8 O88,-1.514397392
Ge2 Se4 O12,-1.519443418
La4 B2 N5,-1.511674955
Li1 C2 O5,-1.526204568
Eu2 Br2 F1,-1.528635705
Sb2 Pb2 Br2 O4,-1.530954875
Rb1 Fe1 Cl3,-1.52776298
Li2 Hg1 O2,-1.511756326
Tb1 H1 Se1,-1.50058726
La2 Br2 O1,-1.504938854
Zn8 S4 O24,-1.527318953
Ti6 Co2 S12,-1.53307454
Ti4 As8 O36,-1.536426985
Te16 As8 Se24 F48,-1.530284294
Sr2 Tl6 O10,-1.51796284
Sr12 Sb4 I12,-1.529506567
Rb4 Tm4 Br12,-1.515050461
Rb1 Ga1 Se2 O8,-1.524485285
Sb4 Te12 O32,-1.536365797
Rb8 Zr6 Be1 Br20,-1.532701713
Rb8 Zr6 Mn1 Br20,-1.509184088
Rb4 Mo12 Cl28,-1.502707691
Rb4 Th2 N12 O36,-1.535948431
Rb4 Be4 Cd2 O12 F16,-1.510289321
Sm4 Ta24 Br52 O12,-1.525498765
Rb4 Be4 Ni2 O12 F16,-1.535104315
Nd6 Si12 N22,-1.502150673
Ni1 Bi12 O20,-1.525800125
Nb6 In4 Cl18,-1.510492653
Pr4 Cl12 O12,-1.527931969
Ni1 Sn2 O6 F6,-1.521591822
Mo6 N2 O18,-1.52422692
Na4 Cu2 H4 S4 O16,-1.534397454
Li4 Fe4 Cl16,-1.508397471
Mn4 Bi8 O20,-1.513856862
Li2 Sm4 Br10,-1.516854877
Li8 Nd4 N20 O60,-1.526892413
Rb4 Dy4 S8 O48,-1.527123092
K4 Tm4 Br12,-1.507904169
Li8 Sm4 N20 O60,-1.524345394
Mg4 Cu4 H4 C2 O18,-1.510086115
K4 Re2 H1 Cl10 O1,-1.530159042
K2 Rb4 Fe2 O5,-1.51642517
Li12 Dy4 N24 O72,-1.526590696
La16 C4 I24 N4,-1.505567204
K8 Zr6 Be1 Br20,-1.5315138
Na4 Nd4 C16 O44,-1.504782615
K8 La4 I20,-1.529825459
K8 Zr6 Mn1 Br20,-1.507031328
Li12 Tm4 N24 O72,-1.524380071
Li12 Tb4 N24 O72,-1.527147224
Li12 Y4 N24 O72,-1.523241101
K6 Th3 N18 O54,-1.535986423
Li12 Lu4 N24 O72,-1.520990904
K6 Mo8 O32 F2,-1.534669139
Li12 Gd4 N24 O72,-1.519615726
Hg12 B4 I8 O8 F16,-1.525605138
Fe3 As2 O8,-1.522681706
Fe8 Te16 Br4 Cl4 O40,-1.514989952
Cu12 Mo4 S4 O36,-1.529197128
Hg4 P8 Pd2 O16,-1.5111886
Cs4 Mo12 Cl28,-1.509347098
Ce4 C2 N6 Cl2,-1.526133198
Ce3 Cu4 P4 O2,-1.535616345
Cs4 Mn2 H24 Se4 O28,-1.523716075
Ca12 As4 I12,-1.520124989
Ca12 Mn8 O48,-1.504694607
Bi12 Ir1 O20,-1.524776178
Bi12 Br5 O16,-1.504369408
Bi12 Pb4 O21,-1.522759561
Ba4 Au2 O8,-1.515391674
As2 Pb2 O8,-1.514958838
As8 Se8 S16 N16 F48,-1.513264712
Ce4 W8 S6 O28,-1.512764595
Zr4 Br4 O1,-1.531673091
Zn1 Cd1 O2,-1.535651271
Yb1 Gd1 Te2,-1.524891478
Zn2 Bi6 Ru8 O27,-1.52285381
Zn2 Tc2 Ni2 O8,-1.52496782
Y2 U1 Se3,-1.515429471
Yb4 Ce8 Cu4 Se20,-1.504614871
V2 Zn3 H2 O11,-1.503376466
V2 Cu3 H6 O11,-1.521690255
Ti1 Cu2 Ni1 O4,-1.524133261
Ti3 Se2 S4,-1.517000319
Ti5 Cu2 S10,-1.535616474
Ti4 Fe1 Co1 S8,-1.503317813
Ta1 Ti1 N2,-1.512778873
Sr1 Cu1 O2,-1.520882206
Sr4 Br1 N2 Cl1,-1.525667632
Sr4 Br1 N2 Cl1,-1.529248504
Sm18 Al10 Se42,-1.516300053
Sr1 Rh4 O8,-1.511639989
Sb10 O28,-1.513724918
Sb8 I2 O11,-1.528670397
Pr18 Al10 Se42,-1.529721188
P2 H12 N2 O8,-1.533559155
Nd18 Al10 Se42,-1.528864156
Na1 Li2 Ru6 O12,-1.522025264
Na5 H7 Se4 O18,-1.528360852
Na10 H14 Se8 O36,-1.529928223
Na2 Mn1 Co1 Ni1 O6,-1.52274623
Na2 Mo3 O13,-1.514331875
Mn3 Cu2 Ni1 O8,-1.523597453
Lu1 Ag1 S2,-1.52166111
Mg3 Zn1 H24 C8 O24,-1.52481944
Li1 Bi3 I2 O4,-1.511836046
Li4 Te4 H20 O24,-1.530072391
Li1 Fe2 Rh3 O8,-1.519897569
Li1 Co2 O3,-1.519695126
La1 Nd1 N2,-1.516545986
Li4 Co2 Cl8,-1.53171665
Li2 Co1 Ni1 O4,-1.521208018
La1 Ni4 Bi3 O12,-1.518306138
La18 Ga10 Se42,-1.503920183
K1 Li2 Ru6 O12,-1.52678258
K1 H8 W1 N2 O3 F3,-1.5179805
K4 Na8 Co4 O10,-1.502947322
K7 Rb5 Fe4 O10,-1.536042055
K6 Pd3 Br4 Cl8,-1.534776561
Hf2 C1 N1,-1.509012938
Hg4 H8 S4 O20,-1.513804433
Hf1 Ta1 N2,-1.509700152
Hf3 N2,-1.533903818
Hf1 Nb1 N2,-1.520084865
Dy4 Fe1 Se7,-1.511004268
K6 Te3 H32 O28,-1.525492855
Fe8 Te16 Br4 Cl4 O40,-1.509058684
La4 Ce2 Te8,-1.528593796
Co7 Cu1 As4 H4 O20,-1.527708614
Co4 Mo4 O19,-1.530174942
Cu12 Mo3 S5 O36,-1.521322171
Cs6 Pr10 P12 S48,-1.521818578
Cr1 H5 O4,-1.506078836
Cs4 W2 S2 O8,-1.509907934
Ce2 Te1 Se1,-1.535013975
Bi2 Br1 Cl1 O2,-1.530776139
Be6 Bi2 Rh18 O36,-1.531863776
Bi10 Te2 Br4 O17,-1.527867992
Ba1 H3 I1 O6,-1.533715008
Ba4 Co1 Ni3 S8,-1.50698962
Cs10 Re12 S16 Cl14,-1.525750394
Ba2 Tl2 Cu2 Hg1 O8,-1.504217137
Cs1 Hg1 Cl3,-1.512684831
Ca1 Fe12 P8 O48,-1.535368963
Ca6 Mg2 Cu22 O30,-1.508591184
Ag2 Sb2 W2 O14,-1.507088241
Cs4 In12 H24 Se24 O80,-1.518442798
Cu1 Mo1 O4,-1.526554996
Hf4 C2 S2,-1.507680386
Rb2 U2 Cu2 S6,-1.532594894
Sb8 O16,-1.516151561
Pd2 F8,-1.511729369
Cd6 Te2 O12,-1.533456948
Tm4 Cd2 Se8,-1.509509019
Nb6 V2 S12,-1.533038673
Rb2 Sm4 Cu2 Se8,-1.502784501
Ti6 Fe2 S12,-1.523826107
K2 Ho4 Cu2 Se8,-1.505251174
Er1 As1,-1.51286189
Sm6 Si12 N22,-1.517018109
Ba4 Ho8 Te16,-1.535627191
Sm1 As1,-1.524975589
Ba4 Er8 Te16,-1.52718098
Ba12 Nb4 As12 O4,-1.507399051
Ba4 Tm8 Te16,-1.516007245
Na8 Co2 O6,-1.512265762
Na8 Co14 O28,-1.50985677
Co4 Te6 O16,-1.507407808
Cs4 Mn4 O16,-1.510893595
Mn2 Se4 O10,-1.50569625
K8 Fe4 O16,-1.509783994
Mn4 Se8 O20,-1.511797641
U4 Se4 S4,-1.511781505
Ba2 Gd2 Au2 Se6,-1.515488866
Zr4 Pb4 S12,-1.520923297
Tb6 In10 S24,-1.510831831
U4 Fe2 S10,-1.52527825
Pr3 In1 O1,-1.522372781
Te8 O16,-1.50932632
Pu1 Se1,-1.525623518
Ca2 Br1 N1,-1.501681098
Zr2 I2 N2,-1.503512824
K2 Pd1 Cl6,-1.535894498
Rb2 Ni2 Cl6,-1.503772309
Bi16 Br8 O20,-1.526277413
Er4 I12 O36,-1.505810445
Cu1 H4 O2 F2,-1.534485944
Mg2 H40 S4 N4 O28,-1.506517721
Ba2 H8 I4 O4,-1.525085071
H20 S2 O16,-1.523184888
Na8 H24 O16,-1.527899937
Mg4 P8 H64 O40,-1.502886638
Tl4 Cu2 H24 S4 O28,-1.536125498
Sr4 H72 O40,-1.525719877
U2 H24 Cl6 O12,-1.518302047
Na8 As4 H60 O44,-1.521450752
Ba2 H4 I4 O14,-1.503482555
Cs4 Al4 H96 Se8 O80,-1.509648255
Mg2 H4 Se4 O16,-1.513576026
Rb4 Cu2 H8 Cl8 O4,-1.511103948
Mg2 H20 Se4 O20,-1.522272363
Mg6 Sb12 H144 O108,-1.533337507
Zn2 H8 C4 O12,-1.526704625
Co14 As4 O24,-1.518741892
Tl8 Cr4 O16,-1.532874093
Ni4 Ge2 O8,-1.504750787
Li8 Cu6 O12,-1.523984256
Fe1 As2 O7,-1.529873676
Mn4 Tl4 O14,-1.504306803
H16 W6 Se2 N4 O24,-1.515051827
Nd1 As1,-1.508856021
Dy1 As1,-1.530627928
Ca12 P4 I12,-1.516867096
As8 C8 F24,-1.501378241
Tl4 Pb8 Cl20,-1.50138453
Cs6 Mn2 Br10,-1.510872425
Al8 Hg12 Cl32,-1.504045812
K2 Tl2 Cl8,-1.533700897
As3 H5 O10,-1.512346197
Na4 Fe4 Cl16,-1.522187135
Ti2 P2 Cl18,-1.528670552
Sb8 Br4 O10,-1.532951214
Ta2 P2 Cl20,-1.500551243
Rb2 Se1 Cl6,-1.512669593
Ti2 Br2 N2,-1.50872875
U4 S4 Cl36,-1.533059954
Ba8 P4 O2,-1.510192414
Rb2 H6 O4,-1.531099496
Rb8 Cd2 Br12,-1.527116831
K16 Zn4 O12,-1.505555024
Ca2 In2 Br6,-1.507223423
Pd2 S2 O8,-1.529776336
Li2 Mg1 Br4,-1.532176486
Ba3 Sn1 O1,-1.535915157
C4 O6 F12,-1.507872586
Ho1 As1,-1.52443555
Ce6 B6 N12,-1.508263018
K8 Mn2 Br12,-1.507741976
Hg12 P4 O16,-1.517035125
Tb16 B4 Br24,-1.53279795
Tb16 B4 Br23,-1.511426002
La12 Si4 Br12,-1.517957545
Mg1 Br2,-1.511225103
Ba2 C8 O8,-1.505415569
La4 I10,-1.506584554
La1 N3 O6,-1.521599874
Cd8 Te8 O28,-1.5342111
Cd8 Te12 O36,-1.524051707
Tb5 Br8,-1.50593998
La3 V2 N6,-1.520138328
Bi20 N4 O40,-1.533987036
Ca2 Pd6 O8,-1.520906933
Co5 Sb1 O8,-1.522734039
Fe4 Cu2 O8,-1.530542226
Mn3 Cu3 O8,-1.504334747
K12 V4 S16,-1.507276752
Y1 Ag3 Cl6,-1.518643821
Co4 Tc2 O8,-1.529122728
K2 N2 O6,-1.505366491
Nd8 P8 S32,-1.510203845
Fe12 Cu6 O24,-1.531604485
Th2 Mn1 N3,-1.535906168
Ti4 Cu2 S8,-1.533272365
Pr8 P8 S32,-1.513637923
Ho4 Cd2 Se8,-1.515120768
Zr4 C2 S2,-1.507391661
Mn3 Cu2 O8,-1.522345327
Cs2 Co2 Cl6,-1.525041632
Rb4 Pb8 O14,-1.517636097
K4 Na8 Co4 O10,-1.504033652
K12 Pb4 O10,-1.525509041
Mn4 Cu4 Te16 O40,-1.519634061
Sr2 Cu2 Ni1 S2 O2,-1.506992796
Gd1 As1,-1.525199903
Zn4 Cu4 As4 H4 O20,-1.513145278
K4 N4 O12,-1.513534734
Ta27 S50,-1.507488334
Sr8 Ga16 S31,-1.520856522
Ba12 Cd2 Ag4 Sn8 S32,-1.520988695
Zn8 Se8 O24,-1.512935672
U2 P1 N2,-1.513560009
Tl8 Sn4 O12,-1.511998331
K12 I4 O20,-1.529098057
Na4 H32 S4 N4 O24,-1.503034402
Cs8 Fe4 O16,-1.517754835
Ba6 H12 N12 O30,-1.526904763
Sb2 Br10 F12,-1.502452417
Pt8 F40,-1.524136573
K8 Ru4 N4 Cl20 O4,-1.530191816
Ba6 H12 N12 O30,-1.526339177
K4 La2 H8 N10 O34,-1.532650826
K4 Pr2 H8 N10 O34,-1.520695451
Cs16 Pb4 O16,-1.518358914
Sn2 Mo8 O12,-1.534624425
Ga4 H12 Se6 O24,-1.508313368
Na36 Co8 O28,-1.529850843
Cs2 Ag2 Cl4,-1.509209138
La2 Te1 I2,-1.52590785
Tl4 C2 O6,-1.505081929
Ti2 S2,-1.531620533
Cs8 Co4 O12,-1.511628896
Tl2 Cu1 S2 O6,-1.51333655
Rb1 Ge1 I1 O6,-1.532784829
Rb4 C1 O4,-1.505509422
Na2 Cu2 Te1 O6,-1.501455332
Rb4 C1 O4,-1.507360949
Rb8 Li4 Nb4 S16,-1.536226717
Ho2 S2,-1.524884105
Rb2 Sn2 I2 O12,-1.526788574
P6 N6 Cl6 F6,-1.51037799
Bi4 Os4 O14,-1.501791498
Tb4 I12 O36,-1.504617885
As4 C4 S8 N8 O4 F20,-1.503207249
Hg12 P4 O16,-1.527552305
Ag24 Ge24 O60,-1.503341486
Na3 H5 C4 O8,-1.504926654
K6 Nd6 P8 S32,-1.503585376
K2 Th1 Cu2 S4,-1.522799475
Sn2 Se4 O12,-1.522674191
Rb1 Na7 Co2 O6,-1.50288179
Li8 Pr4 N20 O60,-1.528435702
Yb2 H14 C6 O16,-1.504941754
P32 S8 N48 F48,-1.528482028
Na1 Li2 Ru6 O12,-1.522363022
Ba4 S12,-1.528977332
P20 C20 F60,-1.517776174
Sn4 Se8 O24,-1.5271973
Ag4 Hg8 P4 O16,-1.524421942
K2 Co2 O4,-1.500943956
Na8 Pt4 O12,-1.512796818
